GEOID20,District,FriendlyId,GEOID23,Total_2016-2020_Comp,Dem_2016-2020_Comp,Rep_2016-2020_Comp,Total_2020_Sen,Dem_2020_Sen,Rep_2020_Sen,Total_2020_Pres,Dem_2020_Pres,Rep_2020_Pres,Total_2018_AG,Dem_2018_AG,Rep_2018_AG,Total_2018_Gov,Dem_2018_Gov,Rep_2018_Gov,Total_2016_Pres,Dem_2016_Pres,Rep_2016_Pres,Total_2016_Sen,Dem_2016_Sen,Rep_2016_Sen,Total_2019_CVAP,White_2019_CVAP,Hispanic_2019_CVAP,Black_2019_CVAP,Asian_2019_CVAP,Native_2019_CVAP,Pacific_2019_CVAP,BlackAlone_2019_CVAP,AsianAlone_2019_CVAP,NativeAlone_2019_CVAP,OtherAlone_2019_CVAP,TwoOrMore_2019_CVAP,Total_2019_Total,White_2019_Total,Hispanic_2019_Total,Black_2019_Total,Asian_2019_Total,Native_2019_Total,Pacific_2019_Total,BlackAlone_2019_Total,NativeAlone_2019_Total,Total_2020_CVAP,White_2020_CVAP,Hispanic_2020_CVAP,Black_2020_CVAP,Asian_2020_CVAP,Native_2020_CVAP,Pacific_2020_CVAP,BlackAlone_2020_CVAP,AsianAlone_2020_CVAP,NativeAlone_2020_CVAP,PacificAlone_2020_CVAP,OtherAlone_2020_CVAP,Total_2020_ACSTot,White_2020_ACSTot,Hispanic_2020_ACSTot,Black_2020_ACSTot,Asian_2020_ACSTot,Native_2020_ACSTot,Pacific_2020_ACSTot,BlackAlone_2020_ACSTot,AsianAlone_2020_ACSTot,NativeAlone_2020_ACSTot,PacificAlone_2020_ACSTot,OtherAlone_2020_ACSTot,TwoOrMore_2020_ACSTot,Total_2010_Total,White_2010_Total,Hispanic_2010_Total,Black_2010_Total,Asian_2010_Total,Native_2010_Total,Pacific_2010_Total,BlackAlone_2010_Total,NativeAlone_2010_Total,Total_2010_VAP,White_2010_VAP,Hispanic_2010_VAP,Black_2010_VAP,Asian_2010_VAP,Native_2010_VAP,Pacific_2010_VAP,BlackAlone_2010_VAP,NativeAlone_2010_VAP,Total_2020_NHVAP,White_2020_NHVAP,Hispanic_2020_NHVAP,BlackAlone_2020_NHVAP,AsianAlone_2020_NHVAP,NativeAlone_2020_NHVAP,PacificAlone_2020_NHVAP,OtherAlone_2020_NHVAP,TwoOrMore_2020_NHVAP,Total_2020_Total,White_2020_Total,Hispanic_2020_Total,Black_2020_Total,Asian_2020_Total,Native_2020_Total,Pacific_2020_Total,Total_2020_VAP,White_2020_VAP,Hispanic_2020_VAP,Black_2020_VAP,Asian_2020_VAP,Native_2020_VAP,Pacific_2020_VAP
17031custaefc336318d9ab436ec1bf00ee0b556a9d46e9f3,1,17031custaefc336318d9ab436ec1bf00ee0b556a9d46e9f3,40019,957,796,120,1063,909,110,1067,932,111,874,722,129,872,707,129,939,785,91,929,734,149,1782,1125,547,64,46,0,0,57,46,0,0,0,2380,1467,796,134,60,0,0,0,0,1662,1004,562,69,22,0,0,0,0,0,0,0,2242,1321,834,139,34,1,0,55,22,0,0,0,10,1786,1115,389,92,191,17,2,0,0,1460,966,280,68,146,11,2,0,0,1475,985,280,46,107,1,0,9,47,1842,1204,365,88,152,45,4,1475,985,280,62,124,35,4
17031custc25910cd2166466491ce476c4ec2d1f5d6c9edf1,1,17031custc25910cd2166466491ce476c4ec2d1f5d6c9edf1,40020,1054,885,120,1157,991,108,1153,1009,109,964,798,140,956,784,133,1045,878,86,1033,833,150,1490,1091,209,79,94,18,0,52,79,0,0,0,1896,1371,264,115,151,27,0,0,0,1590,1150,204,65,133,21,0,0,0,0,0,0,1993,1461,253,128,172,24,0,61,133,0,0,0,85,1907,1311,377,44,174,21,0,0,0,1576,1117,276,36,140,17,0,0,0,1521,1082,226,39,94,0,1,16,63,1872,1318,291,68,153,46,4,1521,1082,226,58,122,41,4
17031cust2ee32be4a5ee60d4ef2350e16956c4b66c1c5bf5,1,17031cust2ee32be4a5ee60d4ef2350e16956c4b66c1c5bf5,40021,998,881,82,1077,930,81,1078,974,90,922,815,84,912,804,82,1015,912,59,1003,859,100,1315,995,133,30,147,0,0,24,137,0,15,0,1679,1120,256,47,246,0,13,0,0,1189,888,188,11,108,0,0,0,0,0,0,0,1583,1038,400,12,124,0,11,12,89,0,0,0,45,1748,1134,334,100,180,29,5,0,0,1512,1020,256,83,145,25,5,0,0,1477,1012,238,44,119,1,0,13,50,1718,1146,294,100,164,28,3,1477,1012,238,79,131,21,2
17031cust3621a5bfa2166999ef9ac822232cfd2d252edbb9,1,17031cust3621a5bfa2166999ef9ac822232cfd2d252edbb9,40022,1369,1161,151,1456,1222,153,1463,1280,151,1270,1099,150,1260,1080,142,1399,1193,123,1370,1105,183,1936,1530,243,46,116,0,0,46,115,0,3,0,2507,1886,409,90,153,13,0,0,0,1903,1562,233,25,118,0,0,0,0,0,0,0,2382,1752,411,58,187,11,0,31,144,0,0,0,38,2434,1700,456,102,179,24,5,0,0,2096,1530,341,75,151,11,5,0,0,2065,1548,271,48,136,3,0,1,58,2412,1737,371,95,206,42,2,2065,1548,271,78,166,34,2
17031cust674883c23671fe32a5a8f86b1a6ee8bae49b9582,1,17031cust674883c23671fe32a5a8f86b1a6ee8bae49b9582,40023,1171,989,138,1328,1129,129,1334,1183,123,1071,886,167,1064,871,158,1130,962,89,1115,911,159,1758,1214,150,99,289,0,0,99,147,0,3,0,2412,1468,407,102,435,0,0,0,0,1679,1482,106,47,87,0,0,0,0,0,0,0,2634,1819,537,46,228,0,0,43,180,0,0,4,49,1920,1455,284,76,107,14,1,0,0,1571,1217,207,59,83,10,1,0,0,1862,1304,286,76,116,1,0,20,59,2351,1621,388,142,191,51,1,1862,1304,286,110,145,40,1
17031custf71fae56e0c3fff5c3c2d29107c506d614204adf,1,17031custf71fae56e0c3fff5c3c2d29107c506d614204adf,41001,950,486,420,1126,541,497,1195,539,642,694,368,305,693,392,266,1042,550,434,976,529,385,2112,1720,260,60,66,0,0,60,64,0,0,0,4647,3812,485,177,239,0,0,0,0,2193,1749,183,215,14,0,0,0,0,0,0,0,4573,3502,318,588,182,0,1,484,180,0,0,0,91,4659,3726,522,139,279,13,12,0,0,3680,3014,363,99,206,7,12,0,0,3702,2843,433,105,214,3,0,3,101,4729,3541,606,227,374,49,1,3702,2843,433,156,276,34,0
17031custa8864461837cb89a631b94daf90f52c487775018,1,17031custa8864461837cb89a631b94daf90f52c487775018,41002,501,306,168,593,336,211,613,358,242,366,243,112,366,238,108,550,343,172,510,315,157,1593,799,267,145,333,0,0,145,333,0,50,0,3060,1367,340,161,1220,0,48,0,0,1805,833,129,365,440,0,0,0,0,0,0,0,3710,1325,203,398,1795,0,62,377,1716,0,0,0,87,2434,1523,246,196,466,14,6,0,0,2118,1349,206,167,391,10,6,0,0,2346,1075,189,117,893,1,2,13,56,2855,1243,218,172,1216,14,9,2346,1075,189,140,930,12,9
17031custf2964ba488b1bbba89d5b6504df2a682a23b776a,1,17031custf2964ba488b1bbba89d5b6504df2a682a23b776a,41003,701,392,277,819,430,334,855,440,410,508,293,198,507,307,174,789,467,292,741,428,258,1550,1255,145,35,115,0,0,35,75,0,0,0,2822,2069,387,36,330,0,80,0,0,1465,1180,155,30,100,0,0,0,0,0,0,0,2872,2205,341,31,295,0,59,31,186,0,0,0,109,3387,2524,311,144,400,16,4,0,0,2837,2170,239,103,318,9,4,0,0,2872,2012,339,91,355,4,1,14,56,3460,2370,425,133,531,38,6,2872,2012,339,113,400,31,3
17031cust82633dfd548e2d4f09c18bf01e32b690643950d1,1,17031cust82633dfd548e2d4f09c18bf01e32b690643950d1,41004,665,271,353,747,294,339,771,293,467,543,225,304,540,231,274,716,290,389,681,294,342,1007,822,74,5,105,0,0,5,74,0,0,0,1449,1236,80,3,109,0,0,0,0,974,774,76,16,95,0,0,0,0,0,0,0,1341,1039,97,36,150,0,0,2,115,0,0,15,72,1332,1130,116,17,71,4,0,0,0,1080,935,83,11,53,3,0,0,0,1170,932,124,13,72,1,0,1,27,1453,1117,176,41,118,17,2,1170,932,124,24,83,14,2
17031cust4878963c53379aed8f6c2b3168b49e7c318ca515,1,17031cust4878963c53379aed8f6c2b3168b49e7c318ca515,41005,635,307,296,723,339,302,735,347,382,541,266,265,543,279,239,650,298,309,630,306,287,911,813,11,1,88,0,0,0,13,0,0,0,1286,1068,39,1,124,0,13,0,0,916,797,25,0,90,0,0,0,0,0,0,0,1238,990,47,4,152,0,13,1,18,0,13,29,137,1243,1051,107,4,76,6,0,0,0,948,828,62,2,53,2,0,0,0,999,799,100,9,50,0,0,6,35,1272,969,166,27,98,28,4,999,799,100,14,67,25,4
17031custd4df8a4240b3f0bf77851031e3e21fbcc7fc7957,1,17031custd4df8a4240b3f0bf77851031e3e21fbcc7fc7957,41006,725,358,333,829,401,334,831,400,422,620,306,306,620,321,266,744,367,343,721,351,320,1018,856,52,0,108,0,0,0,52,0,0,0,1467,1225,71,0,128,0,10,0,0,904,707,72,8,128,0,0,0,0,0,0,0,1305,1020,89,20,149,0,6,0,69,0,6,24,100,1358,1092,156,12,94,8,3,0,0,1050,874,97,5,70,5,3,0,0,1080,813,134,16,89,1,0,2,25,1427,1022,208,38,152,17,1,1080,813,134,24,96,17,1
17031cust83298af409eeb01f4beee792a3a45a7fe9ec1304,1,17031cust83298af409eeb01f4beee792a3a45a7fe9ec1304,41007,515,263,226,595,289,229,607,305,294,440,222,206,448,231,195,511,257,228,504,265,211,660,524,114,8,4,12,0,4,4,0,0,0,938,734,169,24,16,12,0,0,0,649,490,119,0,24,0,0,0,0,0,0,0,875,678,147,0,46,10,0,0,25,0,0,0,23,983,775,114,0,91,7,1,0,0,765,626,68,0,67,3,1,0,0,805,579,122,7,64,2,0,18,13,1031,697,186,22,108,11,2,805,579,122,14,72,10,2
17031cust776839d1a8876a0fa555dad8907fe96801932c77,1,17031cust776839d1a8876a0fa555dad8907fe96801932c77,41008,580,301,242,649,321,238,665,339,309,500,251,231,500,261,205,601,312,247,584,327,221,701,486,167,22,10,18,0,11,10,0,0,0,1018,738,206,63,26,20,0,0,0,879,665,154,0,51,20,0,0,0,0,0,0,1171,874,204,0,95,11,0,0,47,0,0,0,48,1156,934,129,14,74,10,5,0,0,885,729,85,7,59,6,4,0,0,962,681,158,20,88,0,0,1,14,1226,863,212,36,112,10,0,962,681,158,26,93,8,0
17031cust3f7273c7fcee19519e61830dddc30f47971ae8d6,1,17031cust3f7273c7fcee19519e61830dddc30f47971ae8d6,41009,1131,605,475,1275,670,459,1307,703,590,987,494,464,988,532,406,1149,609,481,1131,616,442,1818,1240,414,0,157,0,0,0,154,0,0,0,2426,1662,568,0,203,0,22,0,0,1698,1201,413,0,89,0,0,0,0,0,0,0,2317,1597,602,0,118,0,17,0,100,0,0,0,13,2391,1908,332,7,137,8,3,0,0,1906,1560,233,6,101,6,3,0,0,1929,1386,346,29,125,4,0,1,38,2432,1696,470,69,196,80,1,1929,1386,346,50,138,56,0
17031custc9d2dc88e586e76d6ceed87607039467800a2aab,1,17031custc9d2dc88e586e76d6ceed87607039467800a2aab,41010,897,466,378,1022,514,386,1051,513,522,749,385,338,751,404,304,904,483,372,881,483,330,1320,836,329,0,159,0,0,0,159,0,0,0,1892,1244,405,0,243,0,0,0,0,1222,832,281,0,114,0,0,0,0,0,0,0,1661,1120,350,0,192,0,0,0,192,0,0,0,0,1933,1504,281,22,136,12,2,0,0,1565,1243,202,14,111,6,1,0,0,1587,1139,252,11,149,2,0,10,24,1986,1369,366,20,211,30,0,1587,1139,252,17,157,19,0
